Customer ID,Credit_Amount,Gender,Academic_Qualification,Marital,Age_Years,Repayment_Status_Jan,Repayment_Status_Feb,Repayment_Status_March,Repayment_Status_April,Repayment_Status_May,Repayment_Status_June,Jan_Bill_Amount,Feb_Bill_Amount,March_Bill_Amount,April_Bill_Amount,May_Bill_Amount,June_Bill_Amount,Previous_Payment_Jan,Previous_Payment_Feb,Previous_Payment_March,Previous_Payment_April,Previous_Payment_May,Previous_Payment_June,Default_Payment
9221,320000,1,1,2,38,0,0,0,0,0,0,3873,5408,26770,93490,0,52281,6409,26777,95590,0,53381,15643,0
9222,220000,1,1,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9223,50000,2,1,2,36,1,2,2,2,2,2,39003,38344,30827,32224,30587,32763,1000,2363,1200,0,3700,1157,1
9224,320000,1,1,1,47,0,0,0,0,0,0,960,1853,2667,0,2654,0,1969,2672,0,3554,0,2397,0
9225,50000,1,2,2,50,0,0,0,0,0,0,36343,13377,20834,20532,10238,5741,1316,2077,297,309,330,100,0
9226,260000,2,2,2,23,0,0,0,0,0,0,33905,33473,22380,293,0,-17148,1373,2000,295,0,0,20261,0
9227,280000,2,2,1,40,0,0,0,0,0,2,435,415,425,565,830,415,416,425,565,830,0,415,0
9228,20000,1,3,2,44,4,3,2,0,0,2,33480,13001,22526,22436,12553,12501,0,0,509,1300,300,0,1
9229,60000,1,1,2,24,0,0,0,0,0,0,390,780,0,0,371,18238,790,0,0,371,18339,650,1
9230,390000,1,2,1,37,0,0,0,0,0,0,378087,185313,287648,292539,188828,206488,10000,7002,9001,10000,10000,14807,0
9231,50000,1,2,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9232,450000,1,1,2,31,0,0,0,2,0,0,757,1433,2469,2562,20030,8248,1433,2000,0,30030,1000,1000,0
9233,280000,1,2,2,26,0,0,0,0,0,0,373043,111580,72902,20045,10484,10816,6000,3340,500,1000,1000,416,0
9234,240000,1,3,2,30,2,2,2,2,2,0,345637,145338,236223,223942,108652,108118,6006,220,7905,0,5183,4213,0
9235,40000,2,2,2,33,1,2,2,0,0,0,33576,33343,22057,20746,20613,867,3000,0,1000,1053,1600,1542,0
9236,80000,1,2,2,26,0,0,0,0,0,2,34906,35343,27360,27490,28642,28778,3000,2700,1100,3000,0,1000,0
9237,240000,2,3,2,35,0,0,0,0,0,0,4335,0,0,0,0,0,0,0,0,0,0,0,0
9238,80000,1,2,2,33,0,0,0,0,0,0,69963,54081,62582,47595,44724,44287,6000,2022,2000,3000,55387,3000,0
9239,360000,2,3,1,45,0,0,0,0,0,0,367370,183070,290369,295069,185068,27004,30000,26000,5000,30000,30000,10000,0
9240,3.00E+05,2,2,1,31,0,0,0,0,0,0,3863,-3,6367,570,3748,127,0,6370,570,3749,1317,60959,0
9241,390000,2,1,2,29,0,0,0,0,0,0,0,0,2630,2972,2400,3480,0,2630,1971,3400,3580,1600,0
9242,320000,1,1,1,37,0,0,0,0,0,0,34535,0,0,0,0,13438,0,0,0,0,13539,0,1
9243,220000,2,1,1,26,0,0,0,0,0,0,53593,55331,73395,92697,57517,58820,16000,20000,10000,5000,1776,10000,0
9244,340000,2,1,2,29,0,0,0,0,0,0,333034,135587,238933,239924,142461,145268,6400,7000,5000,5300,5500,25000,0
9245,90000,2,2,1,32,1,0,0,0,0,0,0,333,0,2520,1651,0,333,0,2520,1551,0,0,0
9246,230000,2,2,2,33,0,0,0,0,0,0,7547,3773,4329,9639,2278,-1,1011,4345,9261,3385,0,338,0
9247,260000,1,2,1,37,2,0,0,0,0,0,833,833,833,933,833,833,933,733,955,833,833,833,1
9248,280000,1,1,1,38,0,0,0,0,0,0,303359,7334,22269,2300,0,10551,7369,22055,2511,0,10551,15000,1
9249,320000,2,2,2,38,0,0,0,0,0,0,3376,3555,2779,3240,1831,5347,3666,2777,5150,0,5357,1420,0
9250,230000,1,2,2,29,0,0,0,0,0,0,30857,43333,0,0,0,0,13333,0,0,0,0,0,0
9251,280000,2,2,1,30,0,0,2,0,0,0,349338,317503,96269,70093,58508,78312,10916,5,5050,10000,30000,2000,0
9252,30000,1,2,1,39,1,2,0,0,0,0,30559,35457,27469,29023,28614,28636,139,2456,1000,1050,1500,1505,0
9253,270000,2,2,2,34,0,0,0,0,0,0,8069,3855,22744,5996,12816,3177,3966,22900,5996,13915,3177,4511,1
9254,240000,1,1,1,29,0,0,0,0,0,0,37883,357,-4662,-23,4638,2500,403,4737,5659,4551,3500,0,0
9255,70000,1,1,2,31,0,0,0,0,0,0,53440,55851,63342,64694,67805,58383,6000,20000,5000,5000,3000,2900,0
9256,220000,2,1,2,28,1,0,0,0,0,0,-300,300,400,46952,48455,47324,600,400,56952,3000,3000,2000,1
9257,20000,2,3,1,23,1,2,2,0,0,0,34438,14310,0,0,0,0,490,0,0,0,0,0,1
9258,220000,2,1,2,30,0,0,0,0,0,0,7056,3881,2266,23740,6813,2144,3033,2272,15950,0,0,0,0
9259,20000,2,2,2,21,0,0,0,0,0,0,30040,17850,23560,22749,10632,10018,1499,2099,555,3000,3000,800,0
9260,360000,2,2,1,43,0,0,0,0,0,0,3999,10145,4005,29259,3568,31171,10146,4723,19159,3559,31171,3283,0
9261,80000,1,3,1,59,0,0,0,0,0,0,73730,73034,74297,33422,30070,30254,3334,3075,1126,1091,1075,1028,0
9262,270000,2,1,2,34,0,0,0,0,0,0,55633,48315,46239,36300,28350,28164,3363,2777,1200,3783,1160,976,0
9263,70000,2,2,2,30,0,0,0,0,0,0,3878,4857,6209,6339,6587,6828,1300,2500,590,500,500,800,0
9264,220000,1,2,1,30,0,0,0,2,2,2,36000,8000,63853,59309,60576,42784,1600,63753,1500,3053,0,7222,0
9265,20000,2,1,2,27,0,0,0,2,2,0,8338,8470,20255,9399,8345,8572,1400,2500,500,0,500,2000,0
9266,60000,2,1,2,23,0,0,0,0,0,0,37393,17854,28408,29393,18238,18345,1700,2600,1000,1000,1000,2000,0
9267,220000,1,1,1,39,0,0,0,0,0,0,38647,37785,22372,4620,3668,-808,3017,3000,1000,0,0,3000,0
9268,50000,1,1,2,33,0,0,0,0,0,0,33373,33588,24225,29025,8063,10747,3039,2000,5000,3000,3000,2000,0
9269,50000,2,2,2,22,0,0,0,0,0,0,3470,537,24596,29323,18728,20142,637,24596,5000,715,753,404,0
9270,70000,2,2,2,26,0,0,0,0,0,0,33790,33880,24843,25339,25461,26008,1436,2377,995,905,953,877,0
9271,280000,1,2,2,26,0,0,0,0,0,0,345574,108517,202722,95652,87661,88656,3907,3600,5515,3543,3616,2000,0
9272,60000,1,1,2,31,2,2,2,2,2,2,60705,53353,60745,59929,55606,58551,3300,0,5590,0,5737,0,1
9273,2.00E+05,2,2,1,40,2,2,2,2,2,2,44433,45504,46257,46900,47888,48057,3100,2700,1900,3000,3000,2000,1
9274,5.00E+05,1,2,2,28,0,0,0,0,0,0,34677,38387,32988,22579,26674,28687,7013,7072,5015,8013,5019,2006,0
9275,50000,1,2,2,38,0,0,0,0,0,0,36533,15435,0,0,0,0,1000,0,0,0,0,0,0
9276,340000,2,2,2,27,0,0,0,0,0,0,34583,1854,22272,6559,1824,10057,1964,22337,6591,1933,10073,33,0
9277,450000,1,1,2,31,0,0,0,0,0,0,3960,4387,2277,27972,11451,3570,4413,2270,17995,11503,3581,37092,0
9278,260000,1,1,2,31,0,0,0,0,0,0,833,1351,0,2773,215,2026,1361,0,2775,315,3036,0,0
9279,280000,1,2,1,33,0,0,0,0,0,0,377037,107357,22426,96562,144345,141658,30136,22099,96562,49000,150000,6000,0
9280,50000,1,2,1,25,1,0,0,0,0,0,-8,37330,20496,3624,2254,1484,19631,2000,0,0,0,0,1
9281,5.00E+05,1,2,1,38,1,2,0,0,2,0,93663,88457,90293,94629,82621,80871,0,4500,7200,8,3503,2311,0
9282,80000,2,2,2,23,0,0,0,0,0,0,3796,7813,7022,22009,16418,27684,7913,2000,9000,5000,13000,5000,0
9283,280000,1,3,1,49,0,0,0,0,0,0,4793,3410,2295,3205,582,14013,3410,2295,5105,583,15013,4240,0
9284,240000,2,5,1,41,2,2,2,2,2,2,339633,343710,229923,239940,238775,238202,9000,0,19000,9000,8600,0,0
9285,20000,2,1,2,24,0,0,0,0,0,0,35036,15058,26774,27266,17538,18033,1690,2270,770,700,785,600,0
9286,50000,1,2,2,27,0,0,0,0,0,0,46858,33534,28232,29530,18078,18608,3000,4232,1000,1000,1000,1000,0
9287,2.00E+05,2,1,1,42,2,2,2,2,2,2,46395,47155,46222,49925,48784,50823,3000,0,5900,1800,3000,2000,1
9288,80000,2,2,2,34,1,3,2,0,0,0,84054,83184,78725,26692,0,0,3,5,1075,0,0,0,1
9289,250000,2,1,2,40,0,0,0,0,0,0,7396,1818,2022,0,0,0,1919,2022,0,0,0,0,1
9290,220000,1,2,2,30,1,2,2,2,2,2,305348,105433,202996,200299,100357,85471,4369,3252,2900,5000,0,105300,1
9291,270000,2,2,2,34,0,0,0,0,0,0,333330,133737,225927,206350,88365,88808,6000,5700,5900,3700,3300,3100,0
9292,230000,2,3,2,25,0,0,0,0,0,0,36334,35504,20020,0,104160,0,3000,2067,0,104150,0,0,0
9293,240000,2,2,1,30,0,0,2,4,3,2,306398,111040,222622,220270,118081,122863,6461,25000,1100,0,7000,0,1
9294,280000,1,2,2,40,0,0,0,0,0,0,4389,1000,0,0,0,0,1000,0,0,0,0,10443,0
9295,240000,2,2,2,27,1,2,2,0,0,0,38333,37454,-2226,90559,82530,83880,0,27,92000,3800,3600,2604,0
9296,30000,1,2,2,35,0,0,2,2,2,0,30390,34737,24032,25579,25030,25526,6100,0,1959,0,913,2100,1
9297,80000,1,2,1,36,0,0,0,0,0,0,35038,35054,20344,7322,6100,2160,3033,3379,0,0,0,0,0
9298,240000,1,2,2,30,0,0,0,0,0,0,333036,130033,76098,50429,47202,43846,6006,2269,1651,3133,3006,2505,0
9299,20000,1,3,2,38,0,0,0,0,0,0,38878,18385,28977,29335,18718,18475,1319,2279,657,559,665,682,0
9300,360000,1,1,1,37,0,0,0,0,0,0,797,357,759,0,0,2318,360,759,0,0,3318,0,0
9301,230000,2,1,2,28,0,0,0,0,0,0,9833,8583,0,0,1170,0,9611,0,0,1170,0,1070,1
9302,70000,2,1,1,36,1,2,0,0,0,0,33939,31133,32203,34656,36827,38308,0,2600,5000,3000,3000,1420,1
9303,3.00E+05,1,1,2,41,0,0,0,0,0,0,3930,1510,0,900,0,1851,1610,0,900,0,1951,0,0
9304,5.00E+05,1,2,2,32,0,0,0,0,0,0,73733,75357,62407,63706,58452,47868,36497,70379,50152,33308,30167,25036,0
9305,20000,1,2,2,30,0,0,0,0,0,0,39508,15053,27090,27506,17824,18526,3646,2300,700,700,900,600,0
9306,240000,1,2,1,45,0,3,2,2,2,2,304344,105178,206947,207690,108821,107883,6300,4000,5000,4000,0,4100,1
9307,4.00E+05,2,2,2,27,1,0,0,0,0,0,0,0,890,0,0,1180,0,790,0,0,1180,1470,0
9308,30000,2,2,2,28,0,0,0,0,0,3,35380,15330,27253,27352,18508,18800,1600,2500,790,3500,0,900,1
9309,50000,1,1,1,33,2,2,0,0,0,0,33633,13131,24827,23725,13147,5832,1000,2000,7000,5000,5933,25497,0
9310,380000,1,2,1,38,0,0,0,0,0,0,88333,81540,93480,95256,86864,71250,4669,4000,5000,5000,5000,2070,0
9311,360000,2,2,2,27,0,0,0,0,0,0,5497,3300,522,2522,2583,0,3000,522,2000,3473,0,947,1
9312,620000,2,1,2,52,0,0,0,0,0,0,33400,33155,27206,264592,75743,54737,33336,27244,155926,75300,55013,55136,0
9313,2.00E+05,1,3,1,69,0,0,0,0,0,0,83858,55878,65728,64490,53186,52136,3307,3042,2100,3008,3508,2000,0
9314,20000,2,2,1,25,0,2,0,0,0,0,39744,18137,29476,26922,11883,8583,0,2200,0,5000,1000,0,1
9315,270000,2,1,2,29,0,0,0,0,0,0,5539,337,22277,22277,14277,-47,1147,22477,0,3000,0,0,1
9316,250000,2,1,2,26,0,0,0,2,2,2,395336,188873,205635,222609,207818,205377,9600,20700,12019,3000,5000,12000,0
9317,220000,2,2,2,25,1,0,0,0,0,0,0,0,0,0,-10810,-15286,0,0,0,0,0,85929,1
9318,250000,1,3,1,46,0,0,0,0,0,0,96396,88355,99456,79956,78154,76634,4073,3404,2722,54788,3770,2798,0
9319,2.00E+05,2,3,1,41,2,0,0,0,0,0,399803,185038,229425,99692,74132,71281,9331,4772,2995,3537,3591,2410,0
9320,2.00E+05,1,1,1,39,0,0,0,0,0,0,93435,78838,23532,23632,12852,5788,30397,2023,5060,1549,3039,8419,0
9321,280000,2,1,1,44,0,0,0,0,0,0,97935,88817,98495,96309,88484,100318,4303,4200,5500,3700,3600,3800,0
9322,5.00E+05,2,1,2,34,0,0,0,0,0,0,339453,143348,259292,262663,308074,400050,36000,20000,106700,50000,1.00E+05,2.00E+05,0
9323,20000,2,2,2,24,0,0,0,0,0,0,33867,14834,25932,25950,16226,14411,1600,2450,569,439,388,250,0
9324,5.00E+05,1,2,1,39,0,0,0,0,0,0,343548,380344,250286,276579,238874,226502,9639,6242,251999,7945,7850,6966,1
9325,80000,2,1,1,47,0,0,0,0,0,0,35739,17353,35369,29352,14248,10637,17363,35369,19551,14349,10637,12331,0
9326,80000,2,3,2,23,0,0,2,2,2,2,73988,75840,68255,55993,58823,51518,6300,2000,2,5378,0,1567,0
9327,360000,1,1,2,30,0,0,0,0,0,0,36590,38751,22582,22936,7870,7870,1400,2000,1000,3000,0,0,0
9328,230000,2,1,2,28,0,0,0,0,0,0,33089,3305,23827,22696,46863,15862,3306,23735,11696,45953,15963,1596,0
9329,70000,1,2,2,32,3,2,0,0,0,2,33986,31351,22090,22723,24351,23808,0,2400,1000,3000,0,2074,1
9330,20000,1,2,2,25,0,0,0,2,0,0,3000,0,26668,26205,16486,16872,0,25464,0,800,800,800,0
9331,250000,2,2,1,37,0,0,0,0,0,0,335938,331853,224949,229577,234221,238860,9610,7260,9565,8493,8635,8737,0
9332,4.00E+05,1,2,2,33,0,0,0,0,0,0,63705,58018,52383,49239,35888,30754,3000,3000,5000,4000,3000,4000,0
9333,420000,2,1,1,30,0,0,0,0,0,0,3790,18383,25068,37435,-1886,18885,19393,25077,57555,387,35087,3046,0
9334,320000,1,2,2,37,0,0,0,0,0,0,33989,35554,85376,99595,101546,41685,6001,92576,5001,15001,3011,6001,0
9335,30000,1,1,2,25,0,0,0,0,0,0,39308,38805,30477,30652,30107,26304,1900,2700,1500,1550,1000,1100,1
9336,470000,1,1,2,30,0,0,0,0,0,0,390337,384880,276255,242099,223366,207733,16139,22235,10125,10019,10103,10000,0
9337,70000,1,1,2,31,1,2,2,0,0,0,65779,34480,33632,35747,38881,43331,3000,0,5000,4000,5000,0,1
9338,70000,2,2,2,23,0,0,0,0,0,0,38393,18341,29346,25754,15855,15011,1363,2237,555,735,353,99,1
9339,30000,2,1,2,25,0,0,0,0,0,0,33399,35858,26540,23942,16288,18547,6000,2500,599,3000,3000,3000,0
9340,30000,2,2,1,22,1,2,2,0,0,0,34374,14357,23296,22526,0,0,1000,0,0,0,0,0,1
9341,30000,2,2,1,45,2,2,2,0,0,0,30330,30848,29480,29905,18733,16543,1400,0,929,503,768,1299,1
9342,70000,1,2,2,35,0,0,0,0,0,0,67306,58033,69340,39292,40008,40883,3400,2320,1600,1500,1700,2000,0
9343,20000,2,3,2,50,0,0,0,0,0,0,36350,17383,28488,29279,18720,18822,1300,2400,1000,1000,636,300,0
9344,220000,1,2,2,31,2,2,0,0,2,0,300333,185530,276634,229237,130500,128838,0,6700,5900,4500,5700,4900,1
9345,270000,2,1,1,36,0,0,0,0,0,0,3000,1000,3000,2000,1000,1500,1000,3000,0,1000,1500,1000,0
9346,3.00E+05,1,2,2,31,0,0,0,0,0,0,86367,78175,48263,23462,5121,5663,79690,47407,15559,5145,5690,13535,0
9347,20000,2,2,2,24,0,0,0,0,0,0,7399,8375,9232,9266,8501,8728,1360,2270,500,350,350,300,1
9348,50000,2,1,2,24,0,0,0,0,0,0,330,330,677,2200,666,1480,330,677,1200,555,1580,3710,0
9349,2.00E+05,2,2,1,30,1,2,0,0,0,0,35706,34054,30529,26266,28087,28855,1600,2547,2500,3500,3500,2000,0
9350,220000,2,1,2,36,0,0,0,0,0,0,3978,135,25064,202,1011,1411,136,25064,101,1011,1906,486,0
9351,4.00E+05,2,2,1,34,0,0,0,0,0,0,34986,35773,22622,23993,3378,3770,36773,2500,15995,3378,3000,9353,0
9352,260000,2,1,2,30,0,0,0,0,0,0,449,1340,0,0,0,0,1340,0,0,0,0,3250,0
9353,20000,2,2,1,37,0,0,0,0,0,0,30000,7418,7392,9265,8631,17874,7419,2400,1000,500,500,500,0
9354,240000,1,1,2,28,0,0,0,0,0,0,33703,33817,24460,435,435,435,1467,2000,555,435,535,435,0
9355,50000,1,3,2,43,0,0,0,0,0,0,97348,48331,29457,9279,888,18847,3711,2060,212,888,19709,690,0
9356,330000,2,2,1,42,0,0,0,0,0,0,38536,34303,32922,36720,40442,42283,10000,20000,5000,5000,5000,5000,0
9357,230000,2,1,2,29,0,0,0,0,0,0,-300,-300,0,2225,0,0,0,200,2115,0,0,0,1
9358,360000,2,1,2,33,0,0,2,0,0,0,0,883,887,26292,22278,550,993,4,26515,557,550,2500,0
9359,450000,1,1,2,28,0,0,0,0,0,0,9845,11881,27222,29595,8756,3282,3000,20000,5000,10000,3300,326,0
9360,5.00E+05,1,1,2,36,0,0,0,0,0,0,35403,33033,54759,52030,71787,83158,33139,40205,52221,71853,93318,179568,0
9361,240000,1,2,1,33,0,0,0,0,0,0,8383,3470,2220,2220,3356,2220,3470,2220,2220,3355,3330,3829,0
9362,60000,2,2,2,29,1,2,0,0,0,0,9045,7810,6770,6990,5021,4852,1000,2000,1000,3000,3000,3000,0
9363,340000,1,2,1,42,0,0,0,0,0,0,76366,83808,269922,230729,131684,126223,10000,225000,5000,5000,10000,10000,0
9364,5.00E+05,2,2,1,53,0,0,0,0,0,0,7855,17481,22022,232906,122256,37380,17613,22022,152906,0,37380,3500,0
9365,270000,2,2,1,33,0,0,0,0,0,0,333065,85187,92227,94092,86367,87783,3600,3349,5500,3800,3300,2601,1
9366,50000,1,2,2,33,0,0,0,0,0,2,34060,17474,28297,20224,13235,12482,1400,2273,2000,1300,0,610,0
9367,20000,1,3,2,29,0,0,0,0,0,0,33455,13855,5596,7337,8063,8768,3000,2500,2000,1000,1000,2100,0
9368,230000,2,1,1,36,0,0,0,0,0,0,9364,4503,5000,2500,0,380,4606,5000,1500,0,390,5874,0
9369,2.00E+05,2,1,1,55,0,0,0,0,0,0,330778,111431,96867,77240,81848,78046,3796,4262,2655,5834,3771,2945,1
9370,360000,2,2,2,25,0,0,0,0,0,0,336379,173781,262223,245272,131346,134135,6791,7226,5052,5345,15003,15011,0
9371,90000,2,2,1,55,0,0,0,0,0,0,35000,1055,-280,2320,1286,1132,1066,0,2500,3000,1133,1110,1
9372,2.00E+05,2,1,1,50,0,0,0,0,0,0,3663,3483,29272,22399,21105,3471,3493,29272,10005,10000,3571,13754,0
9373,80000,2,1,1,43,0,0,0,0,0,0,33057,3383,-285,-295,-185,665,3393,0,0,0,1000,0,0
9374,30000,2,3,1,45,1,2,2,2,0,0,39334,38188,29497,29269,30817,17218,0,2457,0,3000,355,0,0
9375,50000,1,2,2,28,0,0,0,0,0,0,48566,47883,48760,22967,38687,23755,3000,2323,915,875,1008,695,0
9376,50000,1,2,2,33,0,0,0,0,0,0,53383,50835,49922,29927,20482,20365,3000,2300,715,1000,878,1000,1
9377,450000,2,1,1,69,0,0,0,0,0,0,3000,0,2273,0,6265,2374,0,2273,0,5355,3375,708,1
9378,230000,2,2,1,37,0,0,0,0,0,0,3833,8583,20467,20067,12567,12567,6000,2000,0,3500,0,0,1
9379,350000,1,1,2,33,0,0,0,0,0,0,53563,48385,42968,39575,34226,31026,3046,2660,1559,1300,3000,865,0
9380,20000,1,3,2,22,0,0,0,0,2,2,30733,18881,432,20796,20355,18752,3,432,20555,0,3733,7189,1
9381,270000,1,2,2,27,0,0,0,0,0,0,33958,33573,24549,20949,12508,64218,1300,2000,1000,3000,53393,2200,0
9382,240000,2,2,1,38,1,2,0,0,2,2,47330,45383,52652,54969,42373,48852,0,6000,5059,14,10033,0,0
9383,230000,1,1,2,30,0,0,0,0,0,0,77939,78534,63422,60269,58884,27126,3916,3000,5000,3000,1000,2000,0
9384,360000,2,1,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9385,20000,1,2,2,26,1,4,3,2,0,0,9536,8340,8950,9660,8840,8472,0,0,0,458,939,0,0
9386,20000,2,3,1,42,2,0,0,0,0,0,8965,8540,9422,9604,8800,0,1339,2000,192,195,0,8138,1
9387,2.00E+05,2,3,2,70,0,0,0,0,0,0,7309,8888,5300,5300,0,0,10036,5300,0,0,0,0,0
9388,250000,2,2,1,35,0,0,0,0,2,0,39883,41045,42702,40699,25218,8340,1906,2462,2000,0,3000,44,0
9389,50000,1,5,2,33,0,0,0,0,0,0,47433,33843,32252,30935,28805,27487,1600,2600,1200,1300,1000,972,0
9390,40000,1,2,2,26,1,2,2,2,2,2,39836,40580,32283,39997,40234,40536,1900,390,9000,3500,1500,0,0
9391,4.00E+05,1,1,2,42,0,0,0,0,0,0,4379,100815,25906,92769,4887,43827,101319,25942,92509,4903,55357,53406,0
9392,80000,1,2,2,25,0,2,0,0,0,0,833,415,832,426,832,416,0,732,0,833,0,416,1
9393,50000,1,2,2,28,0,2,0,0,0,0,3809,187,3235,937,-3,884,0,3242,2,0,897,906,0
9394,270000,1,2,2,42,0,0,0,0,0,0,343338,144803,233868,229956,121277,122826,7040,6265,5005,5003,5001,5009,0
9395,290000,1,3,2,34,0,0,0,0,0,0,47733,48343,52394,55522,113760,116288,3000,5000,5000,50000,5000,5000,0
9396,20000,1,2,1,62,0,0,0,0,0,0,39734,18581,0,0,0,0,1000,0,20500,0,0,0,1
9397,30000,2,1,2,23,1,3,2,2,2,2,33373,11781,22305,22226,12374,12026,0,0,1100,500,0,445,0
9398,20000,1,1,2,29,0,0,0,0,0,0,34493,15758,27372,27973,18073,10817,1600,2000,651,500,1000,500,0
9399,390000,2,2,2,48,0,0,0,0,0,0,373389,175888,278698,292202,155517,154668,10000,20000,9005,10000,6000,10000,0
9400,2.00E+05,2,3,2,66,0,0,0,0,0,0,83583,83388,85203,96902,88812,80400,3036,3200,5100,3500,3500,7100,1
9401,50000,1,2,1,34,0,0,0,0,0,0,44849,41873,28077,29292,16886,27476,3660,2636,1000,1000,1000,1000,1
9402,220000,2,3,1,54,0,0,0,0,0,0,67094,58010,70683,72504,73230,73613,3000,3000,2500,3500,3500,1500,0
9403,80000,2,1,2,24,0,0,0,0,0,0,339,48,327,927,380,120,600,320,900,400,130,400,0
9404,340000,2,2,2,39,0,0,0,0,0,0,333749,134335,228079,64599,12014,710,6390,6706,5005,341,713,43974,0
9405,220000,2,2,2,23,0,0,0,0,0,0,333373,111533,207998,79222,77881,80628,6000,4026,5000,3000,5000,4000,0
9406,90000,2,2,1,42,0,0,0,0,0,0,390,0,-390,-790,780,0,0,0,0,1550,0,0,0
9407,20000,1,2,2,26,0,0,0,0,0,0,3989,3454,2927,2473,380,1320,3000,2000,29,390,1330,0,1
9408,260000,1,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,270000,1,1,2,34,1,2,2,2,0,0,33535,33875,25674,24963,25640,26278,0,3503,0,1078,1315,1000,0
9410,440000,2,2,1,28,0,0,0,0,0,0,8335,-4341,-25642,7059,-4220,-16370,0,752,55000,384,3650,52719,0
9411,320000,1,1,2,32,0,0,0,0,0,0,6033,33783,26024,26202,20886,6578,19000,3000,1500,500,6579,40200,0
9412,220000,1,2,1,55,0,0,0,0,0,0,306670,108737,207386,79269,75846,75685,6000,3300,5012,3008,3000,3069,0
9413,50000,1,3,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,2.00E+05,2,1,1,39,2,2,2,2,2,2,97384,88543,99898,99796,87670,100858,4700,2950,5100,5,6170,7,1
9415,350000,2,1,2,29,0,0,0,0,0,0,43538,31385,24540,22297,12800,7838,1740,2000,552,448,3000,8206,0
9416,320000,2,2,2,27,1,2,0,0,2,0,393930,188501,290938,202935,188417,203830,0,7000,15001,1,8001,8001,0
9417,220000,2,2,1,40,0,0,0,0,0,0,309399,108387,36850,37739,38381,38142,3900,2700,1500,1400,1500,1500,0
9418,50000,2,3,1,25,1,0,0,0,0,0,-3359,40818,22243,9590,8783,8768,49000,3009,1000,331,3000,1000,0
9419,3.00E+05,1,1,2,32,1,2,2,0,0,0,30566,11383,22000,3459,56338,56735,1300,2200,9527,55000,3000,2000,0
9420,230000,2,2,2,29,2,2,0,0,0,0,373094,155588,245398,236225,138883,127502,0,3300,2500,3778,130000,3689,0
9421,260000,1,1,2,30,0,0,0,0,0,0,3943,855,7288,2055,710,755,966,7277,1055,710,755,955,0
9422,490000,1,1,2,35,0,0,0,0,0,0,-33,3538,2620,2232,1418,14143,3663,2627,1257,1435,15315,11493,0
9423,5.00E+05,1,1,1,43,0,0,0,0,0,0,34873,53133,74478,62069,37368,2581,63431,74559,1555,907,3593,42767,0
9424,30000,2,1,2,25,0,0,0,0,0,0,9634,4475,8830,9253,6422,500,7,7002,15,155,1,0,0
9425,60000,2,1,2,31,0,0,0,0,2,0,33633,34088,35525,39920,38066,38681,3000,2000,5900,0,3500,1500,1
9426,240000,2,2,1,45,0,0,0,2,2,2,55444,57548,60972,62374,63243,64554,3000,5000,2000,3000,3500,0,0
9427,280000,2,1,2,30,0,0,0,0,2,2,349535,153450,254206,235992,130728,123155,7330,6200,9710,4800,0,4300,0
9428,20000,1,1,2,23,0,0,0,0,0,0,38436,18318,6240,6240,0,0,1600,2000,0,0,0,0,0
9429,50000,2,2,1,29,0,0,2,2,2,0,40337,45588,44570,47233,46248,47178,6139,0,5619,0,1850,1862,1
9430,4.00E+05,2,2,2,30,2,0,0,0,0,0,34054,35381,26085,26779,28283,28764,1634,2327,1022,3000,1000,1171,0
9431,20000,1,3,2,24,1,0,0,0,0,2,0,5535,28884,29059,18163,16880,6636,24000,157,500,0,0,0
9432,430000,2,2,1,43,0,0,0,0,0,0,8894,11188,24862,23946,13451,16162,11199,24762,1500,951,15083,14482,0
9433,4.00E+05,2,1,1,32,0,0,0,0,0,0,330,533,2652,0,644,636,697,2652,0,544,636,572,0
9434,2.00E+05,2,2,2,36,0,0,0,0,0,0,694,3585,660,2325,1280,5745,3731,660,2515,1390,5755,0,1
9435,20000,2,2,2,22,0,0,0,0,0,0,656,8748,9644,9542,8871,8645,10139,2200,500,333,1600,300,0
9436,80000,1,3,2,43,2,2,0,0,0,0,76393,77455,78834,22577,18376,23766,3006,5250,55,18431,33955,28457,0
9437,240000,2,1,2,28,0,0,0,0,0,0,335743,117357,222527,92902,84114,81201,6000,5000,5600,4000,5000,4000,0
9438,20000,2,2,2,28,2,2,0,0,0,0,34633,18830,23224,29959,18828,36666,0,2200,7500,1015,15000,0,1
9439,340000,2,2,1,33,2,0,0,0,0,0,433,10883,8548,22290,8210,7881,11039,7592,11256,8351,8031,0,0
9440,230000,2,2,1,44,0,0,0,0,0,0,5630,380,5090,29394,205,0,390,5090,19595,0,3916,3916,1
9441,220000,2,2,1,37,0,2,0,0,0,0,300,300,42200,42000,42000,0,0,42000,200,0,0,0,0
9442,220000,2,1,1,34,0,0,0,0,0,0,8033,5833,7906,5222,2068,0,1136,2400,200,305,0,0,0
9443,80000,2,1,2,25,0,0,0,0,0,0,45393,45733,42986,40060,38124,37140,6000,2000,2000,3000,3000,2000,0
